Model,Dataset,Epochs,Channel Type,Channel Param,Norm Type,Objective,KL Penalty,Chan Penalty,Pop Loss CE (MC),Pop Err 01 (MC),Risk CE (LHS),Bound CE (RHS),Valid CE,Eff CE,Emp Loss CE,Risk 01 (LHS),Bound 01 (RHS),Valid 01,Eff 01,Emp Err 01,KL Term,Channel Term,Lipschitz,Dimension,Train Loss CE,Pop Loss CE,Pop Loss CE (Wired),Train Err 01,Pop Err 01,Pop Err 01 (Wired),Folder,File
cnn-9,cifar10,50.0,bec,outage 0.1,spec,channel_grad,0.0001,0.01,0.19890113174915314,0.8866918000000001,0.1991436719894409,1.9088318347930908,✓,✗,0.26213569386992064,0.8922,1.2403485774993896,✓,✗,0.9306188915527998,205.33193969726562,0.04120733588933945,0.04120733588933945,8192.0,0.19993092119693756,0.1991436719894409,0.19893561601638793,0.8907505929648218,0.8922,0.8879,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch50_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-bec-outage0.1-spec-kl0.0001_seed7,bec-outage0.1_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,50.0,bec,outage 0.1,spec,channel_grad,0.001,0.0001,0.19933514297008514,0.890674,0.1996283173561096,1.4896752834320068,✓,✗,0.2626186785429669,0.8944,0.8182424306869507,✗,✗,0.9340515029489445,108.31087493896484,0.05250952020287514,0.05250952020287514,8192.0,0.20037193596363068,0.1996283173561096,0.19937078952789306,0.8950257286432144,0.8944,0.891,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch50_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-bec-outage0.1-spec-kl0.001_seed7,bec-outage0.1_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,50.0,bec,outage 0.1,spec,channel_grad,0.001,0.001,0.19935457408428192,0.8908057999999998,0.19964346885681153,1.485469102859497,✓,✗,0.26263765485060997,0.8945,0.8139840364456177,✗,✗,0.9341226717102196,107.57369995117188,0.05152890458703041,0.05152890458703041,8192.0,0.20038920640945435,0.19964346885681153,0.199390709400177,0.8951186331658281,0.8945,0.8904,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch50_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-bec-outage0.1-spec-kl0.001_seed7,bec-outage0.1_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,50.0,bec,outage 0.1,spec,channel_grad,0.001,0.01,0.1995079070329666,0.891436,0.19976762533187867,1.470935344696045,✓,✗,0.2627858199707873,0.8953,0.7989936470985413,✗,✗,0.9347274915343156,105.93281555175781,0.04372864589095116,0.04372864589095116,8192.0,0.20052672922611237,0.19976762533187867,0.19953919649124147,0.8958791959798973,0.8953,0.8905,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch50_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-bec-outage0.1-spec-kl0.001_seed7,bec-outage0.1_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,50.0,bec,outage 0.1,spec,channel_grad,0.01,0.0001,0.20069335401058197,0.8990914000000002,0.201039719581604,1.0696676969528198,✓,✗,0.2640952841435389,0.9021,0.39289167523384094,✗,✗,0.9408712393467367,8.781846046447754,0.07078955322504044,0.07078955322504044,8192.0,0.20172221958637238,0.201039719581604,0.20075054168701173,0.9035958190954755,0.9021,0.8953,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch50_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-bec-outage0.1-spec-kl0.01_seed7,bec-outage0.1_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,50.0,bec,outage 0.1,spec,channel_grad,0.01,0.001,0.20068295300006866,0.8990812,0.2010277509689331,1.0702309608459473,✓,✗,0.26408245826650334,0.9018,0.39344465732574463,✗,✗,0.9408688722770131,9.021695137023926,0.07028268277645111,0.07028268277645111,8192.0,0.20171160995960236,0.2010277509689331,0.20073919296264647,0.9035919597989931,0.9018,0.8953,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch50_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-bec-outage0.1-spec-kl0.01_seed7,bec-outage0.1_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,50.0,bec,outage 0.1,spec,channel_grad,0.01,0.01,0.2005944699048996,0.8991087999999998,0.2009280204772949,1.0768166780471802,✓,✗,0.26398327031507074,0.9028,0.3999294638633728,✗,✗,0.9408705982653531,11.54098892211914,0.06560006737709045,0.06560006737709045,8192.0,0.20162053406238556,0.2009280204772949,0.2006467819213867,0.9035947738693446,0.9028,0.8949,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch50_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-bec-outage0.1-spec-kl0.01_seed7,bec-outage0.1_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,5.0,bec,outage 0.5,frob,vanilla,1.0,0.0,0.20038166642189026,0.8988582,0.20027496814727783,1.1026692638016686,✓,-,0.263922851957125,0.8963,0.42577511226415743,✗,-,0.9408170034946362,14.502819061279297,0.07826044331633007,0.0012209281558170915,8192.0,0.20156490802764893,0.20027496814727783,0.20068745613098143,0.9035265929648213,0.8963,0.9011,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch5_bs250_lr0.001_mon0.95_dp0.0_objective-vanilla_seed7,bec-outage0.5_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
cnn-9,cifar10,10.0,bec,outage 0.5,frob,vanilla,1.0,0.0,0.20015430450439453,0.8974930000000002,0.20006611347198486,1.176865079380336,✓,-,0.263579727432797,0.8928,0.5007202389092814,✗,-,0.9397245679038516,31.337783813476562,0.07826044331633007,0.0012209281558170915,8192.0,0.20125220715999603,0.20006611347198486,0.200345778465271,0.9021546934673341,0.8928,0.8988,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch10_bs250_lr0.001_mon0.95_dp0.0_objective-vanilla_seed7,bec-outage0.5_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
cnn-9,cifar10,10.0,bec,outage 0.5,frob,channel_grad,0.0001,0.0001,0.20012669265270233,0.8974984000000003,0.20010344982147216,4.86675500869751,✓,✓,0.26353313233052167,0.8996999999999999,4.190465927124023,✓,✗,0.9398222756957164,36.144859313964844,3.7465549273959287,0.05844938009977341,8192.0,0.20120827853679657,0.20010344982147216,0.2002723217010498,0.9022745728643194,0.8996999999999999,0.8993,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch10_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-bec-outage0.5-frob-kl0.0001_seed7,bec-outage0.5_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
cnn-9,cifar10,10.0,bec,outage 0.5,frob,channel_grad,0.0001,0.001,0.200057253241539,0.8979718000000001,0.2000364065170288,3.822202682495117,✓,✓,0.26336883981697945,0.8978,3.1455729007720947,✓,✗,0.9399985398141237,97.14984893798828,2.429003528557522,0.03789447993040085,8192.0,0.20105983316898346,0.2000364065170288,0.20009288787841797,0.9025028341708526,0.8978,0.8993,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch10_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-bec-outage0.5-frob-kl0.0001_seed7,bec-outage0.5_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
cnn-9,cifar10,10.0,bec,outage 0.5,frob,channel_grad,0.0001,0.01,0.20007112622261047,0.8996447999999997,0.20004057884216309,4.090973854064941,✓,✓,0.26338401904154085,0.8964,3.4131221771240234,✓,✗,0.9412358651146514,488.2818298339844,0.947342100976512,0.014779326505959034,8192.0,0.20107299089431763,0.20004057884216309,0.20004844665527344,0.9040566432160788,0.8964,0.9006,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch10_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-bec-outage0.5-frob-kl0.0001_seed7,bec-outage0.5_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
cnn-9,cifar10,10.0,bec,outage 0.5,frob,channel_grad,0.001,0.0001,0.20016327500343323,0.8977601999999999,0.20013692378997802,4.999528884887695,✓,✗,0.2635900832127174,0.8992,4.323150157928467,✓,✗,0.939968900813456,30.966007232666016,3.902342541160769,0.060879796743392944,8192.0,0.20126013457775116,0.20013692378997802,0.2003305196762085,0.9024546733668317,0.8992,0.9,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch10_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-bec-outage0.5-frob-kl0.001_seed7,bec-outage0.5_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
cnn-9,cifar10,10.0,bec,outage 0.5,frob,channel_grad,0.001,0.001,0.20007312297821045,0.8982062,0.20005154609680176,3.911370277404785,✓,✓,0.2633979479247037,0.8976,3.2346181869506836,✓,✗,0.9401502077779293,83.32020568847656,2.5798675746146063,0.0402480848133564,8192.0,0.20108479261398315,0.20005154609680176,0.20012340545654297,0.9026913768844197,0.8976,0.9003,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch10_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-bec-outage0.5-frob-kl0.001_seed7,bec-outage0.5_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
cnn-9,cifar10,10.0,bec,outage 0.5,frob,channel_grad,0.001,0.01,0.20007331669330597,0.8996132,0.2000427007675171,3.865321636199951,✓,✓,0.2633854891112317,0.8994,3.1874680519104004,✓,✗,0.9412390906785055,419.9114685058594,1.027448337448354,0.016029050573706627,8192.0,0.20107458531856537,0.2000427007675171,0.20005812644958496,0.9040619095477362,0.8994,0.9009,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch10_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-bec-outage0.5-frob-kl0.001_seed7,bec-outage0.5_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
cnn-9,cifar10,10.0,bec,outage 0.5,frob,channel_grad,0.01,0.0001,0.20046134293079376,0.8991193999999998,0.20042097568511963,5.984694480895996,✓,✗,0.2640453083701325,0.897,5.3078179359436035,✓,✗,0.9409220809644809,9.887189865112305,4.980822360087781,0.07770498096942902,8192.0,0.20167791843414307,0.20042097568511963,0.2007741689682007,0.9036595376884397,0.897,0.9037,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch10_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-bec-outage0.5-frob-kl0.01_seed7,bec-outage0.5_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
cnn-9,cifar10,10.0,bec,outage 0.5,frob,channel_grad,0.01,0.001,0.2002665102481842,0.8991513999999999,0.20023751258850098,4.827788352966309,✓,✗,0.26371116639186754,0.8968,4.1504807472229,✓,✗,0.9410186905112139,27.896717071533203,3.743278518621588,0.05839826539158821,8192.0,0.20137163996696472,0.20023751258850098,0.20044331550598143,0.903778773869345,0.8968,0.9008,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch10_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-bec-outage0.5-frob-kl0.01_seed7,bec-outage0.5_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
cnn-9,cifar10,10.0,bec,outage 0.5,frob,channel_grad,0.01,0.01,0.2001105397939682,0.8999547999999998,0.2000889778137207,3.4722743034362793,✓,✓,0.2634365903777661,0.8981,2.7940940856933594,✓,✗,0.9416165708968958,168.57972717285156,1.7580128729075337,0.02742646634578705,8192.0,0.20112009346485138,0.2000889778137207,0.2001328945159912,0.9045450452261291,0.8981,0.9031,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch10_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-bec-outage0.5-frob-kl0.01_seed7,bec-outage0.5_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
cnn-9,cifar10,20.0,bec,outage 0.5,frob,vanilla,1.0,0.0,0.1998947709798813,0.8944122,0.19983004331588744,1.3157643762668942,✓,-,0.26322121302913193,0.8906000000000001,0.6415481129505429,✗,-,0.9374374763454832,62.90802001953125,0.07826044331633007,0.0012209281558170915,8192.0,0.2009228616952896,0.19983004331588744,0.20000576972961426,0.89926050251256,0.8906000000000001,0.895,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-vanilla_seed7,bec-outage0.5_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
cnn-9,cifar10,20.0,bec,outage 0.5,frob,channel_grad,0.0001,0.0001,0.19990389049053192,0.8944876,0.19984573125839233,4.428603172302246,✓,✗,0.26321820409531516,0.8924,3.75424861907959,✓,✗,0.9375728520742006,71.5758056640625,3.1522003827596587,0.04917695373296738,8192.0,0.20091959834098816,0.19984573125839233,0.19988290071487427,0.8994389547738669,0.8924,0.8929,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-bec-outage0.5-frob-kl0.0001_seed7,bec-outage0.5_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
cnn-9,cifar10,20.0,bec,outage 0.5,frob,channel_grad,0.0001,0.001,0.19999828934669495,0.8966581999999998,0.19993975162506103,3.5847253799438477,✓,✗,0.2632783489529985,0.896,2.909372091293335,✓,✗,0.9386315164775301,169.7707061767578,1.868122868697068,0.029144274070858955,8192.0,0.20097491145133972,0.19993975162506103,0.19998136758804322,0.9007735879396972,0.896,0.8967,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-bec-outage0.5-frob-kl0.0001_seed7,bec-outage0.5_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
cnn-9,cifar10,20.0,bec,outage 0.5,frob,channel_grad,0.0001,0.01,0.20006029307842255,0.8998681999999999,0.20003173351287842,4.789121150970459,✓,✗,0.2633759542666947,0.8973,4.111053466796875,✓,✗,0.9414436406499941,694.6923828125,0.7221852292642683,0.011266691610217094,8192.0,0.20106424391269684,0.20003173351287842,0.200075364112854,0.9043195979899474,0.8973,0.9038,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-bec-outage0.5-frob-kl0.0001_seed7,bec-outage0.5_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
cnn-9,cifar10,20.0,bec,outage 0.5,frob,channel_grad,0.001,0.0001,0.19997559487819672,0.8954307999999999,0.19991661310195924,4.642215728759766,✓,✗,0.26332725618964403,0.8952,3.967188835144043,✓,✗,0.93835400808357,53.45672607421875,3.4460625626636716,0.053761448711156845,8192.0,0.20102134346961975,0.19991661310195924,0.19997633695602418,0.9004231557788929,0.8952,0.8949,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-bec-outage0.5-frob-kl0.001_seed7,bec-outage0.5_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
cnn-9,cifar10,20.0,bec,outage 0.5,frob,channel_grad,0.001,0.001,0.20001120865345,0.8970104,0.1999547600746155,3.6678476333618164,✓,✗,0.26330351709809857,0.8933,2.9920783042907715,✓,✗,0.9390726740916748,127.32579803466797,2.1406234412590996,0.03339551016688347,8192.0,0.20099890232086182,0.1999547600746155,0.20000166893005372,0.9013310954773847,0.8933,0.8987,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-bec-outage0.5-frob-kl0.001_seed7,bec-outage0.5_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
cnn-9,cifar10,20.0,bec,outage 0.5,frob,channel_grad,0.001,0.01,0.20006433129310608,0.8998073999999997,0.20002665519714355,4.163114070892334,✓,✗,0.26337861962669495,0.8981,3.4851796627044678,✓,✗,0.9413132816381742,529.381103515625,0.8356031538309281,0.013036105781793594,8192.0,0.20106713473796844,0.20002665519714355,0.20007784366607667,0.9041639396984898,0.8981,0.9025,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-bec-outage0.5-frob-kl0.001_seed7,bec-outage0.5_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
cnn-9,cifar10,20.0,bec,outage 0.5,frob,channel_grad,0.01,0.0001,0.2004299908876419,0.8986559999999999,0.2003758430480957,5.986753940582275,✓,✗,0.26401150982429034,0.8975,5.309884548187256,✓,✗,0.9408811761081806,10.75633430480957,4.979035749020831,0.07767710834741592,8192.0,0.20164786279201508,0.2003758430480957,0.20058414936065674,0.9036120201005008,0.8975,0.8984,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-bec-outage0.5-frob-kl0.01_seed7,bec-outage0.5_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
cnn-9,cifar10,20.0,bec,outage 0.5,frob,channel_grad,0.01,0.001,0.20024870336055756,0.8988901999999999,0.2001927137374878,4.817445755004883,✓,✗,0.26369376359418684,0.9003,4.140156269073486,✓,✗,0.9409836285412201,29.240116119384766,3.7269633353618548,0.0581437349319458,8192.0,0.20135606825351715,0.2001927137374878,0.20030808448791504,0.9037407437185911,0.9003,0.898,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-bec-outage0.5-frob-kl0.01_seed7,bec-outage0.5_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
cnn-9,cifar10,20.0,bec,outage 0.5,frob,channel_grad,0.01,0.01,0.20011070370674133,0.8998475999999999,0.20004920959472655,3.460493564605713,✓,✗,0.26343678272094573,0.8984,2.7822213172912598,✓,✗,0.9417088179058418,174.23240661621094,1.7208603411400194,0.026846855878829956,8192.0,0.2011203020811081,0.20004920959472655,0.20012738704681396,0.9046578090452242,0.8984,0.9015,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-bec-outage0.5-frob-kl0.01_seed7,bec-outage0.5_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
cnn-9,cifar10,30.0,bec,outage 0.5,frob,channel_grad,0.0001,0.0001,0.1997164934873581,0.8913092,0.19971765279769899,4.353055953979492,✓,?,0.26295830946568455,0.891,3.680666446685791,✓,?,0.9353481264224898,106.54170227050781,2.9225057648889003,0.04559352621436119,8192.0,0.20068402588367462,0.19971765279769899,0.19962120056152344,0.8966478391959773,0.891,0.8941,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-bec-outage0.5-frob-kl0.0001_seed7,bec-outage0.5_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
cnn-9,cifar10,30.0,bec,outage 0.5,frob,channel_grad,0.0001,0.001,0.1999797224998474,0.8958602000000001,0.19999775886535645,3.560102939605713,✓,?,0.26324213618294373,0.8976999999999999,2.88568115234375,✓,?,0.9376638855594737,225.19009399414062,1.596625085920609,0.024908682331442833,8192.0,0.2009422481060028,0.19999775886535645,0.199909245967865,0.8995460904522591,0.8976999999999999,0.8951,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-bec-outage0.5-frob-kl0.0001_seed7,bec-outage0.5_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
cnn-9,cifar10,30.0,bec,outage 0.5,frob,channel_grad,0.0001,0.01,0.20005646347999573,0.8997161999999996,0.20005455017089843,5.264958381652832,✓,?,0.26336787808516526,0.8996,4.586929798126221,✓,?,0.9413962056306712,825.8721313476562,0.6114161191740728,0.009538601152598858,8192.0,0.2010587900876999,0.20005455017089843,0.20005192756652831,0.904261185929646,0.8996,0.9032,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-bec-outage0.5-frob-kl0.0001_seed7,bec-outage0.5_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
cnn-9,cifar10,30.0,bec,outage 0.5,frob,channel_grad,0.001,0.0001,0.1998441517353058,0.8935254000000001,0.19984705448150636,4.557991027832031,✓,?,0.2631464359684442,0.8929,3.8840813636779785,✓,?,0.9370558644310161,70.86859130859375,3.285267805426115,0.05125291645526886,8192.0,0.20085498690605164,0.19984705448150636,0.19978625774383546,0.898785286432159,0.8929,0.8954,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-bec-outage0.5-frob-kl0.001_seed7,bec-outage0.5_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
cnn-9,cifar10,30.0,bec,outage 0.5,frob,channel_grad,0.001,0.001,0.19998548924922943,0.8962849999999999,0.20000097751617432,3.5969345569610596,✓,?,0.26325877252408714,0.8964,2.921832323074341,✓,?,0.9383610015052678,150.79019165039062,1.9654860082088201,0.030663220211863518,8192.0,0.20095698535442352,0.20000097751617432,0.19992642402648925,0.9004344522613044,0.8964,0.8955,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-bec-outage0.5-frob-kl0.001_seed7,bec-outage0.5_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
cnn-9,cifar10,30.0,bec,outage 0.5,frob,channel_grad,0.001,0.01,0.2000611126422882,0.8996547999999999,0.2000663995742798,4.268568515777588,✓,?,0.2633741956786533,0.9027000000000001,3.590686082839966,✓,?,0.941256597364769,571.3953247070312,0.7532210895822443,0.011750876903533936,8192.0,0.20106233656406403,0.2000663995742798,0.20004847049713134,0.9040904924623094,0.9027000000000001,0.9045,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-bec-outage0.5-frob-kl0.001_seed7,bec-outage0.5_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
cnn-9,cifar10,30.0,bec,outage 0.5,frob,channel_grad,0.01,0.0001,0.2004288285970688,0.8990128000000001,0.2004309892654419,5.954972743988037,✓,?,0.26399285888550617,0.899,5.278082847595215,✓,?,0.940882778811639,10.994658470153809,4.946187130360868,0.07716464251279831,8192.0,0.20163093507289886,0.2004309892654419,0.20054876804351807,0.9036146331658268,0.899,0.8995,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-bec-outage0.5-frob-kl0.01_seed7,bec-outage0.5_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
cnn-9,cifar10,30.0,bec,outage 0.5,frob,channel_grad,0.01,0.001,0.20025160908699036,0.8990401999999998,0.20026664733886718,4.807163238525391,✓,?,0.26368707315917195,0.8979,4.129824161529541,✓,?,0.9410264774635532,29.211322784423828,3.7167668532488083,0.05798466131091118,8192.0,0.20134881138801575,0.20026664733886718,0.20028605461120605,0.9037914773869318,0.8979,0.8994,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-bec-outage0.5-frob-kl0.01_seed7,bec-outage0.5_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
cnn-9,cifar10,30.0,bec,outage 0.5,frob,channel_grad,0.01,0.01,0.20011141896247864,0.9000348,0.20013058185577393,3.4549312591552734,✓,?,0.2634339250508487,0.901,2.7766430377960205,✓,?,0.9417221394304567,174.30638122558594,1.7149540418302809,0.02675471268594265,8192.0,0.20111720263957977,0.20013058185577393,0.20008342266082763,0.9046795979899475,0.901,0.9034,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-bec-outage0.5-frob-kl0.01_seed7,bec-outage0.5_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
cnn-9,cifar10,50.0,bec,outage 0.5,frob,vanilla,1.0,0.0,0.19803695380687714,0.8774624,0.19798789024353028,2.2216177322328865,✓,-,0.2611577610504161,0.8779,1.5551880715325554,✓,-,0.9275874217507474,267.66552734375,0.07826044331633007,0.0012209281558170915,8192.0,0.19903619587421417,0.19798789024353028,0.19814186096191405,0.8869980301507521,0.8779,0.8861,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch50_bs250_lr0.001_mon0.95_dp0.0_objective-vanilla_seed7,bec-outage0.5_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
cnn-9,cifar10,50.0,bec,outage 0.5,frob,channel_grad,0.0001,0.0001,0.19887791574001312,0.8826341999999997,0.19910128116607667,5.199812889099121,✓,✗,0.2619858310311983,0.8855999999999999,4.531681060791016,✓,✗,0.9301179172379636,209.69473266601562,3.3131785291043285,0.05168834701180458,8192.0,0.19979490339756012,0.19910128116607667,0.19880074262619019,0.8901306934673348,0.8855999999999999,0.888,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch50_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-bec-outage0.5-frob-kl0.0001_seed7,bec-outage0.5_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
cnn-9,cifar10,50.0,bec,outage 0.5,frob,channel_grad,0.0001,0.001,0.19995760917663574,0.8947408000000001,0.20009756088256836,3.6786491870880127,✓,✗,0.263210827909083,0.9009,3.0053980350494385,✓,✗,0.93646186004398,303.3216247558594,1.3669584062341371,0.021325690671801567,8192.0,0.2009149044752121,0.20009756088256836,0.19990485906600952,0.8980502512562794,0.9009,0.8942,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch50_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-bec-outage0.5-frob-kl0.0001_seed7,bec-outage0.5_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
