Model,Dataset,Epochs,Channel Type,Channel Param,Norm Type,Objective,KL Penalty,Chan Penalty,Pop Loss CE (MC),Pop Err 01 (MC),Risk CE (LHS),Bound CE (RHS),Valid CE,Eff CE,Emp Loss CE,Risk 01 (LHS),Bound 01 (RHS),Valid 01,Eff 01,Emp Err 01,KL Term,Channel Term,Lipschitz,Dimension,Train Loss CE,Pop Loss CE,Pop Loss CE (Wired),Train Err 01,Pop Err 01,Pop Err 01 (Wired),Folder,File
cnn-9,cifar10,10.0,rayleigh_zf,0.0 dB,spec,channel_grad,0.001,0.0001,0.24848107993602753,0.8996410000000001,0.24819180965423585,1.1652939319610596,✓,✓,0.263656264960457,0.9039,0.4889117479324341,✗,✓,0.9400385408446547,25.964860916137695,0.09040384321437095,0.057552874088287354,8192.0,0.20132200419902802,0.24819180965423585,0.2003312110900879,0.9025485025125604,0.9039,0.8969,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch10_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-rayleigh-zf-tx1.0-noise1.0-spec-kl0.001_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,10.0,rayleigh_zf,0.0 dB,spec,channel_grad,0.001,0.001,0.24846263229846954,0.8996477999999999,0.24817488193511963,1.168691635131836,✓,✓,0.2636390403922181,0.9039,0.49229854345321655,✗,✓,0.9400321590872345,27.101905822753906,0.08872286841788055,0.05648273229598999,8192.0,0.20130662620067596,0.24817488193511963,0.20031402111053467,0.9025381306532637,0.9039,0.8967,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch10_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-rayleigh-zf-tx1.0-noise1.0-spec-kl0.001_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,10.0,rayleigh_zf,0.0 dB,spec,channel_grad,0.001,0.01,0.248231440782547,0.8997086000000001,0.2479259967803955,1.2089178562164307,✓,✓,0.2635234082363379,0.9036,0.5323705077171326,✗,✓,0.9400706663991729,38.845550537109375,0.07639127654043815,0.048632197082042694,8192.0,0.20120103657245636,0.2479259967803955,0.20019850730895997,0.9025813869346709,0.9036,0.898,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch10_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-rayleigh-zf-tx1.0-noise1.0-spec-kl0.001_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,10.0,rayleigh_zf,0.0 dB,spec,channel_grad,0.01,0.0001,0.24654357135295868,0.8996937999999999,0.24630606174468994,1.111432433128357,✓,✓,0.2641198961217718,0.902,0.4345168471336365,✗,✓,0.9410354472440968,8.341861724853516,0.11435778087773776,0.07280242443084717,8192.0,0.20174561440944672,0.24630606174468994,0.2007749557495117,0.9038061105527613,0.902,0.8978,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch10_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-rayleigh-zf-tx1.0-noise1.0-spec-kl0.01_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,10.0,rayleigh_zf,0.0 dB,spec,channel_grad,0.01,0.001,0.2465023547410965,0.8997002000000001,0.24626681804656983,1.111678123474121,✓,✓,0.2641012047327276,0.9017,0.4347381889820099,✗,✓,0.9410411642470806,8.71323013305664,0.11293700654249814,0.07189793139696121,8192.0,0.20172864198684692,0.24626681804656983,0.20075724124908448,0.9038154371859273,0.9017,0.8974,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch10_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-rayleigh-zf-tx1.0-noise1.0-spec-kl0.01_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,10.0,rayleigh_zf,0.0 dB,spec,channel_grad,0.01,0.01,0.2461228370666504,0.8997196000000002,0.245890212059021,1.118481993675232,✓,✓,0.26395765441472985,0.9028,0.4413946270942688,✗,✓,0.9410450084387418,12.668513298034668,0.10204843705844487,0.06496605277061462,8192.0,0.20159605145454407,0.245890212059021,0.200616192817688,0.9038217085427112,0.9028,0.8975,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch10_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-rayleigh-zf-tx1.0-noise1.0-spec-kl0.01_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,20.0,rayleigh_zf,0.0 dB,spec,vanilla,1.0,0.0,0.2574186325073242,0.8997016,0.26016113758087156,1.3516603068701931,✓,-,0.2632211443320128,0.8996,0.6774389816288638,✗,-,0.9374424695733419,62.90802001953125,0.11415138069177012,0.07267102599143982,8192.0,0.20092278718948364,0.26016113758087156,0.19993062019348146,0.8992685427135657,0.8996,0.8968,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-vanilla_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,20.0,rayleigh_zf,0.0 dB,spec,channel_grad,0.0001,0.0001,0.25667721033096313,0.8997835999999999,0.2583125591278076,1.306265950202942,✓,✓,0.26322806900161855,0.8946000000000001,0.6318751573562622,✗,✗,0.937618836957099,61.726219177246094,0.07386579424682072,0.047024425119161606,8192.0,0.20093029737472534,0.2583125591278076,0.19986189603805543,0.8994932663316563,0.8946000000000001,0.891,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-rayleigh-zf-tx1.0-noise1.0-spec-kl0.0001_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,20.0,rayleigh_zf,0.0 dB,spec,channel_grad,0.0001,0.001,0.2567521631717682,0.8997984,0.2583897590637207,1.3132346868515015,✓,✓,0.2632234250763671,0.8946000000000001,0.6388373374938965,✗,✗,0.9376207332648097,63.66030502319336,0.0721831400203753,0.045953214168548584,8192.0,0.20092526078224182,0.2583897590637207,0.19985907077789306,0.8994963216080384,0.8946000000000001,0.8914,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-rayleigh-zf-tx1.0-noise1.0-spec-kl0.0001_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,20.0,rayleigh_zf,0.0 dB,spec,channel_grad,0.0001,0.01,0.2567406892776489,0.8998307999999999,0.2583507776260376,1.3954519033432007,✓,✓,0.26320507106668467,0.8948,0.7209039330482483,✗,✗,0.9377530928434398,84.82408142089844,0.059620793296781625,0.03795577585697174,8192.0,0.20090866088867188,0.2583507776260376,0.1998527765274048,0.8996701105527614,0.8948,0.8895,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-rayleigh-zf-tx1.0-noise1.0-spec-kl0.0001_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,20.0,rayleigh_zf,0.0 dB,spec,channel_grad,0.001,0.0001,0.25334808230400085,0.8998398000000001,0.2550518989562988,1.2426395416259766,✓,✓,0.2633604590111701,0.8949,0.5675774216651917,✗,✗,0.9384225725734877,45.92276382446289,0.08011086864209356,0.051000162959098816,8192.0,0.2010507434606552,0.2550518989562988,0.1999751329421997,0.9005142914572847,0.8949,0.8912,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-rayleigh-zf-tx1.0-noise1.0-spec-kl0.001_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,20.0,rayleigh_zf,0.0 dB,spec,channel_grad,0.001,0.001,0.2533913850784302,0.8998418000000001,0.25509593486785886,1.2477245330810547,✓,✓,0.263349456332708,0.8955,0.572651207447052,✗,✗,0.9384228214006309,47.42124938964844,0.07849423883440164,0.04997098445892334,8192.0,0.20104211568832397,0.25509593486785886,0.19996848106384277,0.9005146934673343,0.8955,0.8905,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-rayleigh-zf-tx1.0-noise1.0-spec-kl0.001_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,20.0,rayleigh_zf,0.0 dB,spec,channel_grad,0.001,0.01,0.25335362553596497,0.8998333999999999,0.2550562620162964,1.306916356086731,✓,✓,0.2632982000290735,0.8943,0.6317060589790344,✗,✗,0.9385084961218692,63.40968704223633,0.06609789820277089,0.04207922890782356,8192.0,0.2009931355714798,0.2550562620162964,0.19993336200714112,0.9006139095477365,0.8943,0.8908,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-rayleigh-zf-tx1.0-noise1.0-spec-kl0.001_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,20.0,rayleigh_zf,0.0 dB,spec,channel_grad,0.01,0.0001,0.24645636975765228,0.899858,0.2481084108352661,1.111872673034668,✓,✓,0.264102811946034,0.8973,0.4350516200065613,✗,✗,0.9409238805655136,8.517536163330078,0.11412401827201551,0.07265360653400421,8192.0,0.2017303854227066,0.2481084108352661,0.20059516429901122,0.903662472361807,0.8973,0.8978,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-rayleigh-zf-tx1.0-noise1.0-spec-kl0.01_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,20.0,rayleigh_zf,0.0 dB,spec,channel_grad,0.01,0.001,0.24641799926757812,0.8998903999999999,0.24807240962982177,1.1121724843978882,✓,✓,0.2640840929603059,0.8973,0.435340017080307,✗,✗,0.9409165589010386,8.89052963256836,0.11276302462116705,0.07178717106580734,8192.0,0.20171338319778442,0.24807240962982177,0.20058021545410157,0.9036505326633141,0.8973,0.8974,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-rayleigh-zf-tx1.0-noise1.0-spec-kl0.01_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,20.0,rayleigh_zf,0.0 dB,spec,channel_grad,0.01,0.01,0.24606287479400635,0.8999177999999997,0.24772429466247559,1.1187008619308472,✓,✓,0.26394290454820735,0.898,0.4417228102684021,✗,✗,0.9409209469693101,12.792481422424316,0.10183693421421673,0.06483140587806702,8192.0,0.2015833556652069,0.24772429466247559,0.20046744346618653,0.9036576884422092,0.898,0.8967,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-rayleigh-zf-tx1.0-noise1.0-spec-kl0.01_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,30.0,rayleigh_zf,0.0 dB,spec,channel_grad,0.0001,0.0001,0.26824405789375305,0.8997254000000002,0.26689608097076417,1.4611707925796509,✓,?,0.26289682487418753,0.8989,0.7889159917831421,✗,?,0.935151603426688,97.61002349853516,0.0707606218867852,0.045047610998153687,8192.0,0.20062726736068726,0.26689608097076417,0.19952130317687988,0.8963943316582892,0.8989,0.887,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-rayleigh-zf-tx1.0-noise1.0-spec-kl0.0001_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,30.0,rayleigh_zf,0.0 dB,spec,channel_grad,0.0001,0.001,0.2683710753917694,0.8997245999999998,0.2670199632644653,1.4668596982955933,✓,?,0.26290721157715513,0.8984,0.7945860028266907,✗,?,0.935180817011703,99.3114242553711,0.0688113830245911,0.043806686997413635,8192.0,0.20063522458076477,0.2670199632644653,0.19953396320343017,0.8964410050251234,0.8984,0.8867,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-rayleigh-zf-tx1.0-noise1.0-spec-kl0.0001_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,30.0,rayleigh_zf,0.0 dB,spec,channel_grad,0.0001,0.01,0.26786425709724426,0.8998241999999999,0.26657159328460694,1.5467071533203125,✓,?,0.26300627254976916,0.8993,0.8740614652633667,✗,?,0.9356519127098234,120.20028686523438,0.05476995005111819,0.03486763313412666,8192.0,0.20072612166404724,0.26657159328460694,0.19965237379074097,0.8970330050251241,0.8993,0.8875,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-rayleigh-zf-tx1.0-noise1.0-spec-kl0.0001_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,30.0,rayleigh_zf,0.0 dB,spec,channel_grad,0.001,0.0001,0.2598964273929596,0.8997420000000002,0.2584869384765625,1.3189318180084229,✓,?,0.2631430010556456,0.8998,0.6451820135116577,✗,?,0.9368928218843346,63.77165603637695,0.07811021113524938,0.04972650483250618,8192.0,0.20085126161575317,0.2584869384765625,0.19973586797714232,0.8985828341708524,0.8998,0.8893,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-rayleigh-zf-tx1.0-noise1.0-spec-kl0.001_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,30.0,rayleigh_zf,0.0 dB,spec,channel_grad,0.001,0.001,0.25994959473609924,0.8997642,0.25853748321533204,1.3227602243423462,✓,?,0.2631422041558763,0.9,0.6489920616149902,✗,?,0.936910407578921,65.0248794555664,0.0763164512065198,0.04858456179499626,8192.0,0.20085039734840393,0.25853748321533204,0.19973859786987305,0.8986110954773853,0.9,0.89,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-rayleigh-zf-tx1.0-noise1.0-spec-kl0.001_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,30.0,rayleigh_zf,0.0 dB,spec,channel_grad,0.001,0.01,0.25976768136024475,0.8997900000000002,0.25835542678833007,1.378291368484497,✓,?,0.26314791985077324,0.9023,0.7042484283447266,✗,?,0.9371908589077701,80.33304595947266,0.06310697974472612,0.04017515107989311,8192.0,0.20085659623146057,0.25835542678833007,0.19976866245269775,0.8989626934673348,0.9023,0.8895,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-rayleigh-zf-tx1.0-noise1.0-spec-kl0.001_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,30.0,rayleigh_zf,0.0 dB,spec,channel_grad,0.01,0.0001,0.24686546623706818,0.899847,0.24529581069946288,1.1129968166351318,✓,?,0.2640848072802868,0.9011,0.43625885248184204,✗,?,0.9408227990372913,8.786020278930664,0.1141485250756794,0.07266920804977417,8192.0,0.2017141580581665,0.24529581069946288,0.20055170059204103,0.9035360402010031,0.9011,0.9001,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-rayleigh-zf-tx1.0-noise1.0-spec-kl0.01_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,30.0,rayleigh_zf,0.0 dB,spec,channel_grad,0.01,0.001,0.24682460725307465,0.8998388,0.24525840282440187,1.1133167743682861,✓,?,0.2640665277511435,0.9011,0.43656376004219055,✗,?,0.9408194450211167,9.163788795471191,0.11278230002977947,0.07179944217205048,8192.0,0.20169763267040253,0.24525840282440187,0.20053715705871583,0.9035305728643195,0.9011,0.8996999999999999,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-rayleigh-zf-tx1.0-noise1.0-spec-kl0.01_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,30.0,rayleigh_zf,0.0 dB,spec,channel_grad,0.01,0.01,0.2464454621076584,0.8998795999999997,0.24491090774536134,1.1199228763580322,✓,?,0.2639283469081081,0.9013,0.4430196285247803,✗,?,0.9408317266391679,13.117107391357422,0.10169655259533025,0.06474203616380692,8192.0,0.20157086849212646,0.24491090774536134,0.20042777061462402,0.903550592964822,0.9013,0.8976,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-rayleigh-zf-tx1.0-noise1.0-spec-kl0.01_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,50.0,rayleigh_zf,0.0 dB,spec,vanilla,1.0,0.0,0.3007681667804718,0.8994470000000003,0.3037994861602783,2.2573355982236074,✓,-,0.2611588744318032,0.8996,1.5910801222893827,✓,-,0.9274143503660279,267.66552734375,0.11415138069177012,0.07267102599143982,8192.0,0.19903740286827087,0.3037994861602783,0.19804174900054933,0.8867926432160781,0.8996,0.8811,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch50_bs250_lr0.001_mon0.95_dp0.0_objective-vanilla_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,50.0,rayleigh_zf,0.0 dB,spec,channel_grad,0.0001,0.0001,0.2969171106815338,0.8994923999999999,0.29786784648895265,2.1348674297332764,✓,✓,0.2613403440916213,0.8995,1.4680289030075073,✓,✗,0.9281787695025806,245.33409118652344,0.09078783580348931,0.05779733136296272,8192.0,0.19920432567596436,0.29786784648895265,0.19830038547515869,0.887728361809043,0.8995,0.8851,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch50_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-rayleigh-zf-tx1.0-noise1.0-spec-kl0.0001_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,50.0,rayleigh_zf,0.0 dB,spec,channel_grad,0.0001,0.001,0.29770734906196594,0.8994979999999996,0.29862639904022215,2.0996158123016357,✓,✓,0.26145715288447247,0.8981,1.4322922229766846,✓,✗,0.9287808097918078,238.25392150878906,0.08659792724269415,0.05512995272874832,8192.0,0.19931109249591827,0.29862639904022215,0.19841272830963136,0.8884779497487411,0.8981,0.8857,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch50_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-rayleigh-zf-tx1.0-noise1.0-spec-kl0.0001_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,50.0,rayleigh_zf,0.0 dB,spec,channel_grad,0.0001,0.01,0.29758065938949585,0.8996721999999999,0.2982421159744263,1.9088914394378662,✓,✓,0.26237204326279434,0.8978,1.2400641441345215,✓,✗,0.9311993268762806,201.64913940429688,0.05715661897403012,0.03638703376054764,8192.0,0.20014749467372894,0.2982421159744263,0.1992472767829895,0.8914768241206011,0.8978,0.8857,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch50_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-rayleigh-zf-tx1.0-noise1.0-spec-kl0.0001_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,50.0,rayleigh_zf,0.0 dB,spec,channel_grad,0.001,0.0001,0.27298852801322937,0.8995065999999999,0.27393617630004885,1.530758023262024,✓,✓,0.2625843532355001,0.901,0.8592760562896729,✗,✗,0.9340663785402803,110.72494506835938,0.08278143729914039,0.05270029976963997,8192.0,0.2003413289785385,0.27393617630004885,0.19947856664657593,0.8950494070351743,0.901,0.8904,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch50_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-rayleigh-zf-tx1.0-noise1.0-spec-kl0.001_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,50.0,rayleigh_zf,0.0 dB,spec,channel_grad,0.001,0.001,0.27297911047935486,0.8995606000000002,0.27391948699951174,1.5204366445541382,✓,✓,0.2626235704051711,0.9018,0.8488487601280212,✗,✗,0.9342116322992728,109.01570129394531,0.0799588363436238,0.05090337619185448,8192.0,0.20037724077701569,0.27391948699951174,0.1995114803314209,0.8952195376884403,0.9018,0.8907,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch50_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-rayleigh-zf-tx1.0-noise1.0-spec-kl0.001_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,50.0,rayleigh_zf,0.0 dB,spec,channel_grad,0.001,0.01,0.27196744084358215,0.8995081999999999,0.2729079246520996,1.5040686130523682,✓,✓,0.2628542451065228,0.9003,0.8318644762039185,✗,✗,0.9350584446935934,108.98947143554688,0.06286123291409851,0.040018703788518906,8192.0,0.2005877047777176,0.2729079246520996,0.19972000122070313,0.8962859497487413,0.9003,0.8928,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch50_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-rayleigh-zf-tx1.0-noise1.0-spec-kl0.001_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,50.0,rayleigh_zf,0.0 dB,spec,channel_grad,0.01,0.0001,0.24631500244140625,0.8997152,0.24719829559326173,1.1090439558029175,✓,✓,0.26407073126688696,0.8983,0.43218928575515747,✗,✗,0.9409253596896501,9.215536117553711,0.10817220043491256,0.06886456161737442,8192.0,0.20170219242572784,0.24719829559326173,0.2008892297744751,0.9036648844221088,0.8983,0.9008,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch50_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-rayleigh-zf-tx1.0-noise1.0-spec-kl0.01_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,50.0,rayleigh_zf,0.0 dB,spec,channel_grad,0.01,0.001,0.2462710440158844,0.8997107999999998,0.24715960025787354,1.109595537185669,✓,✓,0.2640558541180301,0.8978,0.43272820115089417,✗,✗,0.9409231410034451,9.607989311218262,0.10697088721825226,0.06809978187084198,8192.0,0.2016860544681549,0.24715960025787354,0.20087249279022218,0.9036612663316559,0.8978,0.9011,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch50_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-rayleigh-zf-tx1.0-noise1.0-spec-kl0.01_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,50.0,rayleigh_zf,0.0 dB,spec,channel_grad,0.01,0.01,0.24588802456855774,0.8996453999999999,0.24682786464691162,1.1177308559417725,✓,✓,0.2639187856933975,0.8978,0.44075262546539307,✗,✗,0.9408969812299812,13.71841812133789,0.09674996428721494,0.061592940241098404,8192.0,0.20156049728393555,0.24682786464691162,0.20074527263641356,0.9036377889447218,0.8978,0.9018,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch50_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-rayleigh-zf-tx1.0-noise1.0-spec-kl0.01_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer4_mcsamples500_norm-spec_seed7_bounds.json
cnn-9,cifar10,5.0,rayleigh_zf,10.0 dB,frob,vanilla,1.0,0.0,0.20869386196136475,0.8995612,0.20889787673950194,1.0276598381850088,✓,-,0.2639148057428776,0.8981,0.3507947744333163,✗,-,0.9407798694945703,14.502819061279297,0.0032881516997362906,0.006619603373110294,8192.0,0.20155948400497437,0.20889787673950194,0.20050358772277832,0.9034852663316564,0.8981,0.8966,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch5_bs250_lr0.001_mon0.95_dp0.0_objective-vanilla_seed7,rayleigh-zf-tx1.0-noise0.1_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
cnn-9,cifar10,10.0,rayleigh_zf,10.0 dB,frob,vanilla,1.0,0.0,0.20890966057777405,0.8995335999999997,0.20961737632751465,1.1018843429198941,✓,-,0.263579727432797,0.8965,0.4257479472926876,✗,-,0.9397161230600035,31.337783813476562,0.0032881516997362906,0.006619603373110294,8192.0,0.20125220715999603,0.20961737632751465,0.20028533935546874,0.9021409849246207,0.8965,0.9013,cnn-9_cifar10_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch10_bs250_lr0.001_mon0.95_dp0.0_objective-vanilla_seed7,rayleigh-zf-tx1.0-noise0.1_chan-layer4_mcsamples500_norm-frob_seed7_bounds.json
