Model,Dataset,Epochs,Channel Type,Channel Param,Norm Type,Objective,KL Penalty,Chan Penalty,Pop Loss CE (MC),Pop Err 01 (MC),Risk CE (LHS),Bound CE (RHS),Valid CE,Eff CE,Emp Loss CE,Risk 01 (LHS),Bound 01 (RHS),Valid 01,Eff 01,Emp Err 01,KL Term,Channel Term,Lipschitz,Dimension,Train Loss CE,Pop Loss CE,Pop Loss CE (Wired),Train Err 01,Pop Err 01,Pop Err 01 (Wired),Folder,File
cnn-4,mnist,10.0,bec,outage 0.5,frob,channel_grad,0.001,0.01,0.19989405572414398,0.8878936,0.1998217821121216,5.048816680908203,✓,✗,0.2629470012649301,0.8848,4.382983207702637,✓,✗,0.9287809006670666,775.8538208007812,0.9355251025802563,0.013847321271896362,9216.0,0.20067176222801208,0.1998217821121216,0.19981734752655028,0.8884780920502077,0.8848,0.8831,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch10_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-bec-outage0.5-frob-kl0.001_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,10.0,bec,outage 0.5,frob,channel_grad,0.01,0.0001,0.1135130301117897,0.38641859999999995,0.11280112266540528,36.75103759765625,✓,✗,0.12185827335400881,0.381,36.518531799316406,✓,✗,0.3543634442377336,1121.0428466796875,31.802934641429538,0.4707361161708832,9216.0,0.07708171755075455,0.11280112266540528,0.07446241974830628,0.2858931548117158,0.381,0.2812,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch10_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-bec-outage0.5-frob-kl0.01_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,10.0,bec,outage 0.5,frob,channel_grad,0.01,0.001,0.1188422366976738,0.3690294,0.11827601194381714,27.884815216064453,✓,✗,0.12562668911318192,0.3628,27.65941619873047,✓,✗,0.3510256472866974,1176.6607666015625,22.712991245242215,0.3361898958683014,9216.0,0.08019411563873291,0.11827601194381714,0.0775639295578003,0.28272796652719673,0.3628,0.2774,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch10_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-bec-outage0.5-frob-kl0.01_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,10.0,bec,outage 0.5,frob,channel_grad,0.01,0.01,0.19975385069847107,0.8875279999999999,0.19966752529144288,4.741555213928223,✓,✗,0.2626697400094452,0.8846,4.076133728027344,✓,✗,0.9280909776092936,321.39990234375,2.484253709199435,0.03677107021212578,9216.0,0.20042069256305695,0.19966752529144288,0.19947322607040405,0.8876340083681991,0.8846,0.8844,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch10_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-bec-outage0.5-frob-kl0.01_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,20.0,bec,outage 0.5,frob,vanilla,1.0,0.0,0.05700938031077385,0.16799600000000003,0.05736095905303955,17.48582003046014,✓,-,0.06834580176972695,0.16920000000000002,17.375989395397,✓,-,0.17817643683286755,4188.431640625,0.19134199476717295,0.0028321784920990467,9216.0,0.0348811075091362,0.05736095905303955,0.03305437564849854,0.12489620083682003,0.16920000000000002,0.11639999999999995,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-vanilla_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,20.0,bec,outage 0.5,frob,channel_grad,0.0001,0.0001,0.05700507387518883,0.16357679999999997,0.056410080194473265,29.562421798706055,✓,✓,0.06801326473310618,0.1582,29.453031539916992,✓,✓,0.17740340188961812,4200.03125,12.221360884012933,0.18089638650417328,9216.0,0.034633904695510864,0.056410080194473265,0.0326396495103836,0.12422246025104589,0.1582,0.11399999999999999,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-bec-outage0.5-frob-kl0.0001_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,20.0,bec,outage 0.5,frob,channel_grad,0.0001,0.001,0.05554444342851639,0.1363058,0.055117183923721315,29.24642562866211,✓,✓,0.06353600448595521,0.13590000000000002,29.149391174316406,✓,✓,0.16057030142409626,5045.27001953125,8.471526831188779,0.1253926306962967,9216.0,0.03133782744407654,0.055117183923721315,0.029350468516349794,0.10967923012552286,0.13590000000000002,0.10019999999999996,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-bec-outage0.5-frob-kl0.0001_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,20.0,bec,outage 0.5,frob,channel_grad,0.0001,0.01,0.19990485906600952,0.8879567999999999,0.19986723661422728,6.320738315582275,✓,✗,0.2630103670844005,0.8861,5.652497291564941,✓,✗,0.9312515681429729,1186.7530517578125,0.5274869004173909,0.007807679940015078,9216.0,0.200730562210083,0.19986723661422728,0.19987379312515258,0.8915383430962317,0.8861,0.8889,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-bec-outage0.5-frob-kl0.0001_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,20.0,bec,outage 0.5,frob,channel_grad,0.001,0.0001,0.0646311566233635,0.1905712,0.06395313739776612,28.723052978515625,✓,✗,0.07367685356072384,0.1865,28.601016998291016,✓,✗,0.19571289929945973,3308.60205078125,15.002929204019036,0.2220682054758072,9216.0,0.03887015953660011,0.06395313739776612,0.03680101037025452,0.14025539748953977,0.1865,0.13080000000000003,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-bec-outage0.5-frob-kl0.001_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,20.0,bec,outage 0.5,frob,channel_grad,0.001,0.001,0.06260976195335388,0.1569084,0.062134623527526855,26.69161605834961,✓,✗,0.0684750167588761,0.15400000000000003,26.585010528564453,✓,✓,0.1750780976707203,4002.230224609375,10.160399519946207,0.15039074420928955,9216.0,0.03497682884335518,0.062134623527526855,0.03290393352508545,0.12220314644351454,0.15400000000000003,0.11199999999999999,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-bec-outage0.5-frob-kl0.001_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,20.0,bec,outage 0.5,frob,channel_grad,0.001,0.01,0.19989995658397675,0.8878578000000001,0.19986743927001954,5.363083839416504,✓,✗,0.26298905751266527,0.8868,4.696270942687988,✓,✗,0.9298020244267599,907.3338012695312,0.7120062736541872,0.010538872331380844,9216.0,0.20071075856685638,0.19986743927001954,0.19985138177871703,0.8897398493723834,0.8868,0.8847,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-bec-outage0.5-frob-kl0.001_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,20.0,bec,outage 0.5,frob,channel_grad,0.01,0.0001,0.11012905091047287,0.3729562,0.109405779838562,35.58248519897461,✓,✗,0.11780476211460648,0.3671,35.35890579223633,✓,✗,0.34138380575994764,1187.607177734375,30.375613500514483,0.4496093988418579,9216.0,0.07374989986419678,0.109405779838562,0.07120998501777649,0.2736088368200838,0.3671,0.257,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-bec-outage0.5-frob-kl0.01_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,20.0,bec,outage 0.5,frob,channel_grad,0.01,0.001,0.11055177450180054,0.3342386,0.11001654863357543,27.231672286987305,✓,✗,0.11475429075217261,0.3294,27.02973747253418,✓,✗,0.3166899203289131,1355.5565185546875,21.36384613595146,0.31622031331062317,9216.0,0.07125385850667953,0.11001654863357543,0.06872008442878723,0.2503980251046024,0.3294,0.237,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-bec-outage0.5-frob-kl0.01_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,20.0,bec,outage 0.5,frob,channel_grad,0.01,0.01,0.19977055490016937,0.8882601999999999,0.19976117610931396,4.678638458251953,✓,✗,0.26271419084503245,0.8838,4.012218475341797,✓,✗,0.9291341517865794,324.82855224609375,2.406296388045559,0.035617172718048096,9216.0,0.20045897364616394,0.19976117610931396,0.19952068328857422,0.8889250878661067,0.8838,0.8783,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-bec-outage0.5-frob-kl0.01_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,30.0,bec,outage 0.5,frob,vanilla,1.0,0.0,0.0474160872399807,0.128853,0.04721946120262146,23.099058151245117,✓,-,0.0572302894462068,0.12860000000000005,23.012773513793945,✓,-,0.14351485206672887,5571.87939453125,0.19134199476717295,0.0028321784920990467,9216.0,0.026783393695950508,0.04721946120262146,0.02520299255847931,0.09515738912133875,0.12860000000000005,0.08879999999999999,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-vanilla_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,30.0,bec,outage 0.5,frob,channel_grad,0.0001,0.0001,0.04795284941792488,0.1265326,0.04781069159507752,31.915855407714844,✓,✗,0.0569912668644401,0.12470000000000003,31.83039093017578,✓,✓,0.14245315343779624,5501.78466796875,9.295358082111003,0.13758669793605804,9216.0,0.02661331370472908,0.04781069159507752,0.02510277330875397,0.0942620585774057,0.12470000000000003,0.08919999999999995,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-bec-outage0.5-frob-kl0.0001_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,30.0,bec,outage 0.5,frob,channel_grad,0.0001,0.001,0.04479845613241196,0.100785,0.0446185827255249,33.742286682128906,✓,✓,0.05182957397848132,0.09750000000000003,33.669036865234375,✓,✓,0.12508219612682334,6644.71533203125,6.473168004512805,0.09581360965967178,9216.0,0.02297614887356758,0.0446185827255249,0.021369609236717223,0.07974319665271964,0.09750000000000003,0.07569999999999999,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-bec-outage0.5-frob-kl0.0001_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,30.0,bec,outage 0.5,frob,channel_grad,0.0001,0.01,0.19989749789237976,0.8873126,0.1998923897743225,6.846357345581055,✓,✗,0.2630148600804557,0.8859,6.178037643432617,✓,✗,0.9313346401470795,1330.2662353515625,0.4671331609461521,0.0069143446162343025,9216.0,0.2007354348897934,0.1998923897743225,0.1999165415763855,0.8916485355648511,0.8859,0.8876,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-bec-outage0.5-frob-kl0.0001_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,30.0,bec,outage 0.5,frob,channel_grad,0.001,0.0001,0.05834415182471275,0.16092620000000002,0.05828558206558228,28.706907272338867,✓,✗,0.06476471268447506,0.1624,28.605327606201172,✓,✗,0.16634357467124886,3880.64306640625,12.680802873562843,0.1876968890428543,9216.0,0.03223741799592972,0.05828558206558228,0.030613055825233458,0.1146454895397488,0.1624,0.11009999999999998,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-bec-outage0.5-frob-kl0.001_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,30.0,bec,outage 0.5,frob,channel_grad,0.001,0.001,0.054209209978580475,0.1245652,0.05405911207199097,27.927101135253906,✓,✗,0.057964584114289903,0.12290000000000001,27.84308624267578,✓,✓,0.1419793149716253,4734.2080078125,8.44069897376483,0.12493632733821869,9216.0,0.027307750657200813,0.05405911207199097,0.02557700276374817,0.09386199163179901,0.12290000000000001,0.08909999999999996,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-bec-outage0.5-frob-kl0.001_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,30.0,bec,outage 0.5,frob,channel_grad,0.001,0.01,0.19989550113677979,0.8872163999999999,0.19990237951278686,5.450617790222168,✓,✗,0.26299598252606,0.8846,4.7836012840271,✓,✗,0.9300125137029224,937.7947998046875,0.6749731672935927,0.009990721009671688,9216.0,0.20071826875209808,0.19990237951278686,0.19990283250808716,0.8900071966527174,0.8846,0.884,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-bec-outage0.5-frob-kl0.001_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,30.0,bec,outage 0.5,frob,channel_grad,0.01,0.0001,0.1095031276345253,0.3685913999999999,0.10977210998535156,35.48566818237305,✓,✗,0.116918039176849,0.37260000000000004,35.26506805419922,✓,✗,0.3375164073873898,1190.15966796875,30.272243230764268,0.44807934761047363,9216.0,0.07302309572696686,0.10977210998535156,0.07071266770362854,0.2699577573221759,0.37260000000000004,0.25849999999999995,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-bec-outage0.5-frob-kl0.01_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,30.0,bec,outage 0.5,frob,channel_grad,0.01,0.001,0.10918630659580231,0.32604160000000004,0.10939605236053467,27.120685577392578,✓,✗,0.11280555953744477,0.3317,26.92453384399414,✓,✗,0.3089566797075381,1377.7044677734375,21.170172854937178,0.31335362792015076,9216.0,0.06966547667980194,0.10939605236053467,0.0672912836074829,0.24317506276150627,0.3317,0.23160000000000003,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-bec-outage0.5-frob-kl0.01_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,30.0,bec,outage 0.5,frob,channel_grad,0.01,0.01,0.19977186620235443,0.8878737999999997,0.1997971773147583,4.709351539611816,✓,✗,0.2627177634794874,0.8845,4.043021202087402,✓,✗,0.9290477988062368,326.271728515625,2.4312039619300303,0.03598584607243538,9216.0,0.20046284794807434,0.1997971773147583,0.19969733953475952,0.8888110125522987,0.8845,0.8866,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-bec-outage0.5-frob-kl0.01_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,40.0,bec,outage 0.5,frob,vanilla,1.0,0.0,0.04028647765517235,0.10358059999999998,0.040669316053390504,28.234987322512552,✓,-,0.04933688625787205,0.10399999999999998,28.164670233765385,✓,-,0.11965397500503841,6835.76416015625,0.19134199476717295,0.0028321784920990467,9216.0,0.02125207707285881,0.040669316053390504,0.019504842162132264,0.075267380753138,0.10399999999999998,0.06879999999999997,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch40_bs250_lr0.001_mon0.95_dp0.0_objective-vanilla_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,50.0,bec,outage 0.5,frob,vanilla,1.0,0.0,0.03524133563041687,0.08764580000000001,0.035199794173240664,32.72691754265724,✓,-,0.044049513398171626,0.0877,32.66697821878808,✓,-,0.1039888372673281,7939.89501953125,0.19134199476717295,0.0028321784920990467,9216.0,0.01767311431467533,0.035199794173240664,0.016427749395370485,0.06253318828451879,0.0877,0.058599999999999985,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch50_bs250_lr0.001_mon0.95_dp0.0_objective-vanilla_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,50.0,bec,outage 0.5,frob,channel_grad,0.0001,0.0001,0.03640468418598175,0.0879296,0.03636804223060608,37.7272834777832,✓,✗,0.04430444114500051,0.08699999999999997,37.667049407958984,✓,✗,0.10453726550420808,7539.5703125,6.825478608926964,0.10102839022874832,9216.0,0.017843157052993774,0.03636804223060608,0.01666393280029297,0.06297422594142256,0.08699999999999997,0.05789999999999995,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch50_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-bec-outage0.5-frob-kl0.0001_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,50.0,bec,outage 0.5,frob,channel_grad,0.0001,0.001,0.03441925346851349,0.0715036,0.034359636902809146,40.91409683227539,✓,✓,0.04118400880804686,0.0706,40.86117172241211,✓,✓,0.09411006903508026,8776.9111328125,4.971301073429615,0.07358349114656448,9216.0,0.015783248469233513,0.034359636902809146,0.014698466658592224,0.054663029288702994,0.0706,0.05249999999999999,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch50_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-bec-outage0.5-frob-kl0.0001_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,50.0,bec,outage 0.5,frob,channel_grad,0.0001,0.01,0.19989894330501556,0.8872326,0.1999159574508667,7.362154483795166,✓,✗,0.2630204660204879,0.887,6.693789958953857,✓,✗,0.9313850876803278,1464.8798828125,0.4333212835523702,0.006413872819393873,9216.0,0.20074151456356049,0.1999159574508667,0.19988415241241456,0.8917072803347261,0.887,0.888,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch50_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-bec-outage0.5-frob-kl0.0001_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,50.0,bec,outage 0.5,frob,channel_grad,0.001,0.0001,0.050788797438144684,0.1285616,0.0508246123790741,29.323680877685547,✓,✗,0.05409282803387704,0.12729999999999997,29.244935989379883,✓,✗,0.13283653178342192,4557.953125,10.565976820335763,0.15639396011829376,9216.0,0.02456059865653515,0.0508246123790741,0.022933121025562286,0.08618892050209197,0.12729999999999997,0.08150000000000002,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch50_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-bec-outage0.5-frob-kl0.001_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,50.0,bec,outage 0.5,frob,channel_grad,0.001,0.001,0.047285180538892746,0.10025260000000003,0.04724524319171906,29.238910675048828,✓,✗,0.048854755463542565,0.10009999999999997,29.17340087890625,✓,✗,0.11436439391782005,5339.20068359375,7.3102492340610254,0.10820379853248596,9216.0,0.020921047776937485,0.04724524319171906,0.01947900801897049,0.07093589958158991,0.10009999999999997,0.0655,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch50_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-bec-outage0.5-frob-kl0.001_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,50.0,bec,outage 0.5,frob,channel_grad,0.001,0.01,0.19989854097366333,0.8874266,0.19992454051971437,5.454648494720459,✓,✗,0.26300711069276417,0.8873,4.787288665771484,✓,✗,0.9303669981432259,941.2022705078125,0.66473800805494,0.009839223697781563,9216.0,0.20072703063488007,0.19992454051971437,0.19987194538116454,0.8904381924686174,0.8873,0.8841,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch50_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-bec-outage0.5-frob-kl0.001_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,50.0,bec,outage 0.5,frob,channel_grad,0.01,0.0001,0.11024542897939682,0.37028880000000003,0.11019468307495117,34.75373458862305,✓,✗,0.1168685841798601,0.36929999999999996,34.53585433959961,✓,✗,0.3347480566813521,1190.4581298828125,29.54185999230108,0.43726846575737,9216.0,0.0729823186993599,0.11019468307495117,0.07019400596618652,0.2673505941422593,0.36929999999999996,0.2569,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch50_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-bec-outage0.5-frob-kl0.01_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,50.0,bec,outage 0.5,frob,channel_grad,0.01,0.001,0.10980889946222305,0.32214839999999995,0.10976220369338989,26.443323135375977,✓,✗,0.11220017147676795,0.32089999999999996,26.254440307617188,✓,✗,0.3010837241446058,1395.606689453125,20.427598206592076,0.3023622930049896,9216.0,0.06917214393615723,0.10976220369338989,0.06653492450714112,0.23584244351464428,0.32089999999999996,0.22350000000000003,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch50_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-bec-outage0.5-frob-kl0.01_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,50.0,bec,outage 0.5,frob,channel_grad,0.01,0.01,0.1997797042131424,0.8881271999999999,0.199782395362854,4.723798751831055,✓,✗,0.262725856870618,0.8833,4.05732536315918,✓,✗,0.9291988904702912,325.6326599121094,2.448108846714269,0.03623606637120247,9216.0,0.20047162473201752,0.199782395362854,0.19962673187255858,0.8890053221757298,0.8833,0.8828,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch50_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-bec-outage0.5-frob-kl0.01_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,10.0,bec,outage 0.5,spec,vanilla,1.0,0.0,0.0736025720834732,0.2393294,0.07431278228759766,10.737261339850955,✓,-,0.08680293317263732,0.2419,10.584569382246757,✓,-,0.23949489077683483,2556.71875,0.04290483146905899,0.04290483146905899,9216.0,0.04893307760357857,0.07431278228759766,0.046815219521522525,0.17934952301255228,0.2419,0.16959999999999997,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch10_bs250_lr0.001_mon0.95_dp0.0_objective-vanilla_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-spec_seed7_bounds.json
cnn-4,mnist,10.0,bec,outage 0.5,spec,channel_grad,0.0001,0.0001,0.0738227590918541,0.23901560000000005,0.07336109280586242,10.889385169730476,✓,✗,0.08679884982479444,0.23540000000000005,10.736404606442575,✓,✓,0.23977941311269568,2534.028564453125,0.28737643361091614,0.28737643361091614,9216.0,0.04892976954579353,0.07336109280586242,0.04639119505882263,0.17960589121338916,0.23540000000000005,0.17100000000000004,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch10_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-bec-outage0.5-spec-kl0.0001_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-spec_seed7_bounds.json
cnn-4,mnist,10.0,bec,outage 0.5,spec,channel_grad,0.0001,0.001,0.07384534180164337,0.23831459999999993,0.07338197827339173,10.914828176331289,✓,✗,0.08672121227322312,0.23450000000000004,10.762078132391489,✓,✓,0.2394712562130222,2541.0615234375,0.28441566228866577,0.28441566228866577,9216.0,0.048869695514440536,0.07338197827339173,0.04632985591888428,0.17932739748953982,0.23450000000000004,0.17100000000000004,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch10_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-bec-outage0.5-spec-kl0.0001_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-spec_seed7_bounds.json
cnn-4,mnist,10.0,bec,outage 0.5,spec,channel_grad,0.0001,0.01,0.07418308407068253,0.23249099999999998,0.0737171709537506,11.156643381534469,✓,✗,0.08616901392009688,0.22819999999999996,11.005843163764538,✓,✓,0.23696923169002698,2607.090576171875,0.25917041301727295,0.25917041301727295,9216.0,0.048440154641866684,0.0737171709537506,0.04588657021522522,0.1770678828451883,0.22819999999999996,0.16800000000000004,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch10_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-bec-outage0.5-spec-kl0.0001_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-spec_seed7_bounds.json
cnn-4,mnist,10.0,bec,outage 0.5,spec,channel_grad,0.001,0.0001,0.07829269766807556,0.2549398,0.0777911126613617,9.846338880427599,✓,✗,0.08997691313756791,0.25,9.685619508220082,✓,✗,0.25069628534508487,2270.12158203125,0.31080901622772217,0.31080901622772217,9216.0,0.0514114648103714,0.0777911126613617,0.048879748582839964,0.18950172384937244,0.25,0.18189999999999995,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch10_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-bec-outage0.5-spec-kl0.001_seed7,bec-outage0.5_chan-layer2_mcsamples500_norm-spec_seed7_bounds.json
