Model,Dataset,Epochs,Channel Type,Channel Param,Norm Type,Objective,KL Penalty,Chan Penalty,Pop Loss CE (MC),Pop Err 01 (MC),Risk CE (LHS),Bound CE (RHS),Valid CE,Eff CE,Emp Loss CE,Risk 01 (LHS),Bound 01 (RHS),Valid 01,Eff 01,Emp Err 01,KL Term,Channel Term,Lipschitz,Dimension,Train Loss CE,Pop Loss CE,Pop Loss CE (Wired),Train Err 01,Pop Err 01,Pop Err 01 (Wired),Folder,File
cnn-4,mnist,20.0,rayleigh_zf,0.0 dB,frob,vanilla,1.0,0.0,0.11926724016666412,0.2978800000000001,0.11968958377838135,17.318838848329563,✓,-,0.06834442086004701,0.2966,17.208987399533463,✓,-,0.1781958696561441,4188.431640625,0.024341379813316084,0.015496203675866127,9216.0,0.03487967699766159,0.11968958377838135,0.032423532009124754,0.12491333891213378,0.2966,0.1139,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-vanilla_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,20.0,rayleigh_zf,0.0 dB,frob,channel_grad,0.0001,0.0001,0.1184888407588005,0.2992864,0.11994699239730836,17.100297927856445,✓,✓,0.06898659534750606,0.30679999999999996,16.988584518432617,✓,✗,0.18069962447397464,4064.5439453125,0.30906660643615086,0.19675791263580322,9216.0,0.03535717725753784,0.11994699239730836,0.033012372255325315,0.12709365690376556,0.30679999999999996,0.118,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-rayleigh-zf-tx1.0-noise1.0-frob-kl0.0001_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,20.0,rayleigh_zf,0.0 dB,frob,channel_grad,0.0001,0.001,0.11889300495386124,0.30016859999999995,0.12033960819244385,17.214073181152344,✓,✓,0.0687774417744842,0.30810000000000004,17.102920532226562,✓,✗,0.17992984150549346,4093.88818359375,0.3038133963502935,0.1934136152267456,9216.0,0.035201482474803925,0.12033960819244385,0.032865607738494874,0.12642262761506265,0.30810000000000004,0.11770000000000003,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-rayleigh-zf-tx1.0-noise1.0-frob-kl0.0001_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,20.0,rayleigh_zf,0.0 dB,frob,channel_grad,0.0001,0.01,0.12264426052570343,0.30803139999999996,0.12406363487243652,18.26313018798828,✓,✗,0.06709967766500691,0.31479999999999997,18.156551361083984,✓,✗,0.17367894427146185,4362.193359375,0.2637711985120279,0.16792196035385132,9216.0,0.03395766019821167,0.12406363487243652,0.03166584074497223,0.12098905439330535,0.31479999999999997,0.11250000000000004,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-rayleigh-zf-tx1.0-noise1.0-frob-kl0.0001_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,20.0,rayleigh_zf,0.0 dB,frob,channel_grad,0.001,0.0001,0.12154582887887955,0.3168582000000001,0.12305585145950318,13.682219505310059,✓,✗,0.07470852784925311,0.3246,13.557350158691406,✓,✗,0.19957795549513868,3205.057373046875,0.3809488534659825,0.2425195723772049,9216.0,0.039648864418268204,0.12305585145950318,0.03703661561012268,0.14366413389121338,0.3246,0.13249999999999995,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-rayleigh-zf-tx1.0-noise1.0-frob-kl0.001_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,20.0,rayleigh_zf,0.0 dB,frob,channel_grad,0.001,0.001,0.121855728328228,0.31747160000000013,0.12337203025817871,13.767648696899414,✓,✗,0.07447329338577294,0.32489999999999997,13.643437385559082,✓,✗,0.1986843224892088,3227.75927734375,0.3745913860005157,0.23847228288650513,9216.0,0.03947126865386963,0.12337203025817871,0.0368668794631958,0.14287598326359838,0.32489999999999997,0.13149999999999995,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-rayleigh-zf-tx1.0-noise1.0-frob-kl0.001_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,20.0,rayleigh_zf,0.0 dB,frob,channel_grad,0.001,0.01,0.12451829761266708,0.32318280000000005,0.125898277759552,14.556787490844727,✓,✗,0.07256893057041061,0.33209999999999995,14.438173294067383,✓,✗,0.1911826950574686,3435.22314453125,0.324264171864324,0.2064329832792282,9216.0,0.03803567588329315,0.125898277759552,0.03548837304115295,0.13626868619246857,0.33209999999999995,0.12439999999999996,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-rayleigh-zf-tx1.0-noise1.0-frob-kl0.001_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,20.0,rayleigh_zf,0.0 dB,frob,channel_grad,0.01,0.0001,0.1562315672636032,0.4566525999999999,0.15766193866729736,5.885970592498779,✓,✗,0.11888917349293841,0.45709999999999995,5.657049655914307,✓,✗,0.34781009186837175,1160.6658935546875,0.7826615469149587,0.4982578158378601,9216.0,0.07463829219341278,0.15766193866729736,0.07107141613960266,0.27968421757322176,0.45709999999999995,0.26749999999999996,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-rayleigh-zf-tx1.0-noise1.0-frob-kl0.01_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,20.0,rayleigh_zf,0.0 dB,frob,channel_grad,0.01,0.001,0.1563170999288559,0.4568641999999999,0.15774075984954833,5.890389442443848,✓,✗,0.11869607410249212,0.4576,5.662396430969238,✓,✗,0.3466892376079613,1164.712890625,0.771678847430013,0.49126601219177246,9216.0,0.07447998970746994,0.15774075984954833,0.0709304928779602,0.2786225606694562,0.4576,0.26649999999999996,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-rayleigh-zf-tx1.0-noise1.0-frob-kl0.01_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,20.0,rayleigh_zf,0.0 dB,frob,channel_grad,0.01,0.01,0.1572568416595459,0.45928560000000007,0.15860583782196044,5.956767559051514,✓,✗,0.11724403457723631,0.45730000000000004,5.736702919006348,✓,✗,0.33730865660862147,1205.036865234375,0.6828159601969297,0.4346941411495209,9216.0,0.07328922301530838,0.15860583782196044,0.06985523104667664,0.2697656569037658,0.45730000000000004,0.2582,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch20_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-rayleigh-zf-tx1.0-noise1.0-frob-kl0.01_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
